timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-01-02 15:00:00,3495.15,3496.26,3456.52,3463.51,22439.9878,1735833599999,77915212.415771,236083.0,9772.9855,33933137.533989,0
2025-01-02 16:00:00,3463.52,3491.19,3448.6,3469.54,20071.7158,1735837199999,69727785.40037,153704.0,9939.2854,34538620.041251,0
2025-01-02 17:00:00,3469.54,3478.95,3428.99,3450.46,19324.2089,1735840799999,66716679.19113,180336.0,8934.4566,30827287.818543,0
2025-01-02 18:00:00,3450.42,3465.53,3440.21,3465.24,10697.789,1735844399999,36965501.309991,95569.0,6056.3834,20928337.158971,0
2025-01-02 19:00:00,3465.23,3474.69,3459.13,3463.18,9031.3711,1735847999999,31307112.830875,99256.0,4263.5035,14781854.66277,0
2025-01-02 20:00:00,3463.18,3475.28,3452.04,3453.0,7230.9041,1735851599999,25040374.742552,101053.0,3163.6262,10958210.657571,0
2025-01-02 21:00:00,3453.0,3455.93,3443.01,3454.2,6454.7338,1735855199999,22268213.059854,65509.0,3093.6518,10672660.603515,0
2025-01-02 22:00:00,3454.2,3454.2,3421.79,3440.61,9097.7128,1735858799999,31267872.324324,70592.0,4003.6014,13759937.616604,0
2025-01-02 23:00:00,3440.6,3456.99,3437.49,3455.67,7571.1691,1735862399999,26093256.177168,64187.0,4042.4112,13933325.594707,0
2025-01-03 00:00:00,3455.68,3466.54,3446.75,3449.22,6987.2027,1735865999999,24142989.449582,73135.0,3396.5806,11739650.408758,0
2025-01-03 01:00:00,3449.22,3465.59,3442.62,3464.83,7084.8117,1735869599999,24474943.399401,64695.0,4036.1842,13946072.99341,0
2025-01-03 02:00:00,3464.83,3477.03,3457.04,3457.95,9491.4632,1735873199999,32922745.205763,53028.0,6240.519,21648409.788808,0
2025-01-03 03:00:00,3457.96,3472.89,3456.02,3470.16,6813.8043,1735876799999,23598958.907796,38355.0,4179.0944,14472443.127251,0
2025-01-03 04:00:00,3470.17,3470.94,3456.0,3458.38,4721.452,1735880399999,16349479.601711,40012.0,2051.9729,7105399.699152,0
2025-01-03 05:00:00,3458.39,3460.51,3444.81,3455.98,5278.9939,1735883999999,18224670.185645,50853.0,2329.2645,8041955.393571,0
2025-01-03 06:00:00,3455.98,3461.51,3442.0,3442.6,6067.3688,1735887599999,20938264.106128,48851.0,2203.1869,7605052.989998,0
2025-01-03 07:00:00,3442.59,3444.4,3432.44,3433.27,10366.9208,1735891199999,35641678.485103,55948.0,3973.0416,13657393.63383,0
2025-01-03 08:00:00,3433.27,3442.51,3423.44,3430.2,9863.8558,1735894799999,33857666.905957,57564.0,4307.3348,14787774.568707,0
2025-01-03 09:00:00,3430.2,3450.85,3429.11,3443.62,8419.4183,1735898399999,28985991.868614,65712.0,4607.357,15861277.17215,0
2025-01-03 10:00:00,3443.63,3452.0,3438.59,3446.01,6043.2111,1735901999999,20819663.204465,45253.0,3068.6576,10572367.992155,0
2025-01-03 11:00:00,3446.0,3468.01,3446.0,3465.62,8910.8343,1735905599999,30819533.635978,57913.0,4943.3177,17096915.145511,0
2025-01-03 12:00:00,3465.61,3476.53,3461.26,3463.83,9335.3841,1735909199999,32375135.988769,68247.0,4156.0366,14416091.263957,0
2025-01-03 13:00:00,3463.83,3498.38,3463.51,3481.85,20429.6258,1735912799999,71206359.75484,149023.0,10380.6026,36184248.790632,0
2025-01-03 14:00:00,3481.86,3536.64,3481.61,3527.19,40404.7648,1735916399999,142090519.458483,261830.0,22742.4826,79954582.846487,0
2025-01-03 15:00:00,3527.19,3576.0,3520.09,3565.13,43427.6596,1735919999999,154140075.328199,272831.0,21926.337,77840800.115757,0
2025-01-03 16:00:00,3565.14,3598.8,3565.14,3584.28,36438.0576,1735923599999,130641816.16462,237465.0,16635.2892,59637472.297198,0
2025-01-03 17:00:00,3584.28,3593.45,3573.6,3575.47,17057.277,1735927199999,61098722.475532,109883.0,8528.9518,30553285.535518,0
2025-01-03 18:00:00,3575.47,3617.5,3574.08,3605.59,21918.6992,1735930799999,78950409.875628,146308.0,11856.7947,42702913.702416,0
2025-01-03 19:00:00,3605.59,3630.0,3602.24,3622.83,16233.7184,1735934399999,58744755.854046,123501.0,9043.8938,32722865.887784,0
2025-01-03 20:00:00,3622.82,3623.44,3600.0,3600.57,12673.3172,1735937999999,45739737.372632,99102.0,5118.1165,18472522.168511,0
2025-01-03 21:00:00,3600.57,3616.69,3595.0,3614.39,9275.1467,1735941599999,33477884.711323,75489.0,5137.6224,18545208.411735,0
2025-01-03 22:00:00,3614.38,3624.38,3610.21,3616.18,9072.8703,1735945199999,32829134.083733,52573.0,4959.1374,17946628.460104,0
2025-01-03 23:00:00,3616.19,3617.72,3604.63,3609.01,7725.2028,1735948799999,27882765.077866,46240.0,3372.2992,12170893.637562,0
2025-01-04 00:00:00,3609.0,3620.86,3601.81,3602.41,8720.3463,1735952399999,31474026.323655,55923.0,3964.8751,14313680.844769,0
2025-01-04 01:00:00,3602.42,3604.11,3579.92,3596.27,12627.9075,1735955999999,45333984.042005,72687.0,5569.2102,19991672.288732,0
2025-01-04 02:00:00,3596.28,3600.0,3582.88,3596.4,5799.9804,1735959599999,20833041.859226,46402.0,3094.7088,11117234.947316,0
2025-01-04 03:00:00,3596.4,3600.42,3591.0,3597.97,4911.3179,1735963199999,17659059.167705,36148.0,2778.9014,9991144.413437,0
2025-01-04 04:00:00,3597.98,3597.98,3584.16,3591.47,6145.7455,1735966799999,22059143.802944,35558.0,3396.9739,12192567.002025,0
2025-01-04 05:00:00,3591.48,3597.01,3586.71,3596.65,6759.1067,1735970399999,24284563.82033,32206.0,4182.8293,15029597.17947,0
2025-01-04 06:00:00,3596.66,3607.13,3595.2,3600.61,8055.571,1735973999999,29000885.850275,36769.0,4745.75,17085795.000413,0
2025-01-04 07:00:00,3600.61,3609.81,3593.2,3594.04,8427.0417,1735977599999,30351249.45913,40112.0,4857.7653,17499003.470446,0
2025-01-04 08:00:00,3594.05,3603.62,3585.0,3585.01,8414.6727,1735981199999,30240674.032951,42354.0,4921.6144,17687641.310541,0
2025-01-04 09:00:00,3585.01,3595.58,3583.73,3589.55,5935.4402,1735984799999,21305117.580622,42474.0,2591.8843,9302283.87814,0
2025-01-04 10:00:00,3589.55,3592.57,3572.42,3588.09,6155.1131,1735988399999,22041095.34113,51946.0,2875.9573,10298908.190447,0
2025-01-04 11:00:00,3588.08,3605.57,3585.0,3602.01,6166.174,1735991999999,22166750.258089,41366.0,3755.6335,13503347.704274,0
2025-01-04 12:00:00,3602.01,3644.4,3600.62,3635.52,19709.5732,1735995599999,71507914.09204,126280.0,10957.4294,39755634.522441,0
2025-01-04 13:00:00,3635.53,3649.66,3626.32,3644.0,15195.3965,1735999199999,55284924.628556,95303.0,7562.8753,27520779.074179,0
2025-01-04 14:00:00,3644.0,3647.03,3633.1,3636.99,10596.9781,1736002799999,38580681.080804,59132.0,4416.638,16081763.591851,0
2025-01-04 15:00:00,3637.0,3663.25,3592.06,3607.81,29445.2197,1736006399999,106648993.303656,188909.0,13463.5102,48776760.262689,0
2025-01-04 16:00:00,3607.81,3628.23,3601.62,3622.09,13219.1063,1736009999999,47827738.443847,105077.0,6798.6928,24602893.339803,0
2025-01-04 17:00:00,3622.09,3634.1,3620.01,3633.31,7443.0027,1736013599999,26998236.237483,76304.0,3801.4132,13789413.11623,0
2025-01-04 18:00:00,3633.32,3644.54,3619.61,3626.73,5942.0122,1736017199999,21590264.1649,65937.0,2586.3725,9398707.094319,0
2025-01-04 19:00:00,3626.73,3639.39,3624.24,3631.14,5014.6305,1736020799999,18207719.765591,60202.0,2482.7301,9013590.36813,0
2025-01-04 20:00:00,3631.13,3668.0,3631.13,3660.47,11788.1643,1736024399999,43062556.114261,95606.0,6587.2268,24063454.80717,0
2025-01-04 21:00:00,3660.47,3671.6,3654.73,3658.11,10460.5936,1736027999999,38311789.088263,73304.0,5797.6858,21235880.574196,0
2025-01-04 22:00:00,3658.12,3662.92,3646.0,3660.09,5837.6981,1736031599999,21332720.938157,46169.0,2417.2142,8836145.059877,0
2025-01-04 23:00:00,3660.08,3665.75,3651.12,3656.88,6495.5211,1736035199999,23761675.464217,41687.0,3215.2565,11762963.045991,0
2025-01-05 00:00:00,3656.88,3675.25,3648.32,3650.11,7721.2453,1736038799999,28260957.018666,67691.0,4044.929,14809405.452431,0
2025-01-05 01:00:00,3650.11,3651.35,3631.28,3636.78,7251.8803,1736042399999,26402221.58469,64621.0,2960.41,10780565.935369,0
2025-01-05 02:00:00,3636.79,3645.37,3635.0,3641.41,3940.0888,1736045999999,14340201.856916,41384.0,1806.2136,6573558.055997,0
2025-01-05 03:00:00,3641.42,3641.56,3629.66,3637.79,4257.575,1736049599999,15474331.532559,32044.0,1833.3715,6662327.088427,0
2025-01-05 04:00:00,3637.79,3650.44,3637.17,3644.3,5267.2416,1736053199999,19195405.678746,43604.0,3219.2319,11732414.633355,0
2025-01-05 05:00:00,3644.31,3644.31,3631.14,3632.65,3565.7741,1736056799999,12965828.190511,45357.0,1503.6689,5468655.508504,0
2025-01-05 06:00:00,3632.65,3641.83,3629.0,3639.08,2493.9537,1736060399999,9067969.780135,32778.0,1524.2145,5542367.747136,0
2025-01-05 07:00:00,3639.09,3641.26,3630.2,3631.56,3206.8857,1736063999999,11655140.289182,34743.0,1837.6319,6678416.801092,0
2025-01-05 08:00:00,3631.55,3633.29,3607.35,3620.01,10062.2175,1736067599999,36411422.485464,80921.0,4783.1955,17309609.754155,0
2025-01-05 09:00:00,3620.0,3623.4,3605.0,3609.46,6934.7639,1736071199999,25065028.713056,54853.0,3495.2434,12636776.790812,0
2025-01-05 10:00:00,3609.49,3618.12,3603.33,3615.62,6390.2224,1736074799999,23085597.732127,71008.0,3531.6887,12760197.983412,0
2025-01-05 11:00:00,3615.61,3620.96,3609.61,3613.47,5702.4335,1736078399999,20604386.110491,43079.0,3209.7752,11599080.700825,0
2025-01-05 12:00:00,3613.46,3622.82,3605.0,3614.08,6026.4379,1736081999999,21782948.434091,46776.0,3425.8809,12385070.817633,0
2025-01-05 13:00:00,3614.13,3627.5,3612.74,3614.65,5317.1915,1736085599999,19249948.89714,48061.0,3049.7442,11041511.839885,0
2025-01-05 14:00:00,3614.67,3628.15,3593.7,3623.11,16124.9013,1736089199999,58170596.047607,119937.0,6896.6426,24885140.778615,0
2025-01-05 15:00:00,3623.12,3638.77,3619.43,3629.6,10598.325,1736092799999,38472537.995572,87726.0,5671.7543,20591334.329394,0
2025-01-05 16:00:00,3629.6,3641.12,3624.51,3628.01,8603.3835,1736096399999,31252208.465448,90366.0,4235.4492,15387389.765018,0
2025-01-05 17:00:00,3628.02,3648.11,3622.47,3627.81,7556.8965,1736099999999,27469672.565652,76284.0,3678.74,13376805.771481,0
2025-01-05 18:00:00,3627.81,3632.91,3613.04,3630.75,6588.636,1736103599999,23867416.900207,61908.0,2952.6524,10697735.432378,0
2025-01-05 19:00:00,3630.75,3639.67,3626.51,3637.78,4983.438,1736107199999,18110094.579412,59469.0,2619.5986,9519489.595553,0
2025-01-05 20:00:00,3637.78,3656.88,3629.5,3635.77,7618.656,1736110799999,27757896.509835,80006.0,3544.9083,12915739.222016,0
2025-01-05 21:00:00,3635.77,3648.4,3634.13,3645.66,4085.5397,1736114399999,14875024.104436,57378.0,2043.1162,7439896.644286,0
2025-01-05 22:00:00,3645.65,3649.49,3634.78,3645.32,4857.2098,1736117999999,17690090.049176,42164.0,1902.3011,6927815.800329,0
2025-01-05 23:00:00,3645.32,3656.0,3633.0,3635.99,6289.2771,1736121599999,22920647.27955,79034.0,3131.0139,11414048.821903,0
2025-01-06 00:00:00,3636.0,3655.62,3621.15,3621.74,8638.5392,1736125199999,31416280.186815,137592.0,3703.6032,13471646.889275,0
2025-01-06 01:00:00,3621.74,3655.58,3610.63,3648.84,10083.4556,1736128799999,36590278.691827,117033.0,5122.5545,18591886.544041,0
2025-01-06 02:00:00,3648.83,3684.03,3645.01,3658.46,24484.5836,1736132399999,89862250.307145,224880.0,12518.7295,45946160.735591,0
2025-01-06 03:00:00,3658.45,3675.0,3654.3,3664.92,7108.9878,1736135999999,26066552.40477,69158.0,3315.9117,12158566.876288,0
2025-01-06 04:00:00,3664.92,3678.79,3660.01,3672.68,8059.5478,1736139599999,29552742.612833,60247.0,3218.7433,11805733.796344,0
2025-01-06 05:00:00,3672.67,3698.04,3667.29,3680.61,13438.1539,1736143199999,49523765.683325,80274.0,7301.562,26908965.786644,0
2025-01-06 06:00:00,3680.61,3684.98,3665.61,3666.22,9560.6493,1736146799999,35114545.234278,61505.0,4539.2324,16672576.748706,0
2025-01-06 07:00:00,3666.22,3668.45,3642.6,3650.75,12947.0168,1736150399999,47292597.533305,89258.0,5375.3874,19635350.43619,0
2025-01-06 08:00:00,3650.75,3662.73,3636.41,3640.9,11828.1837,1736153999999,43142560.353398,81702.0,5066.6586,18486403.139726,0
2025-01-06 09:00:00,3640.89,3650.0,3640.38,3644.75,7532.7706,1736157599999,27458803.760181,59474.0,4392.0926,16011017.199055,0
2025-01-06 10:00:00,3644.75,3646.48,3633.0,3637.87,9231.291,1736161199999,33593126.935209,67318.0,4446.2748,16180507.135021,0
2025-01-06 11:00:00,3637.88,3659.58,3636.0,3654.52,7279.3633,1736164799999,26563755.928912,61183.0,4313.8611,15738715.064124,0
2025-01-06 12:00:00,3654.51,3663.11,3641.73,3642.52,7854.6157,1736168399999,28696546.4268,79647.0,4114.8694,15034629.093068,0
2025-01-06 13:00:00,3642.52,3653.17,3625.27,3651.03,11920.5926,1736171999999,43390389.766594,111005.0,6529.7222,23769331.724728,0
2025-01-06 14:00:00,3651.03,3702.8,3622.1,3685.47,39793.0032,1736175599999,145558590.271699,277654.0,20626.7811,75480444.918221,0
2025-01-06 15:00:00,3685.48,3714.49,3671.11,3714.45,38122.313,1736179199999,140822431.90977,286035.0,19717.6085,72847944.744184,0
2025-01-06 16:00:00,3714.45,3744.83,3691.19,3710.18,35457.3293,1736182799999,131948667.115452,239664.0,18323.9173,68204805.987275,0
2025-01-06 17:00:00,3710.18,3710.19,3655.55,3673.87,22148.2314,1736186399999,81513831.747663,199820.0,10705.8493,39402276.622243,0
2025-01-06 18:00:00,3673.86,3692.3,3662.14,3682.22,8783.3147,1736189999999,32323422.799457,82381.0,4901.1671,18039991.861951,0
2025-01-06 19:00:00,3682.23,3695.51,3675.36,3687.44,5775.7957,1736193599999,21307653.594387,81587.0,2924.0014,10788057.860313,0
2025-01-06 20:00:00,3687.44,3703.38,3672.68,3683.49,9805.4595,1736197199999,36160998.317212,97213.0,5045.0566,18607073.452275,0
2025-01-06 21:00:00,3683.41,3689.2,3666.37,3667.16,8740.3237,1736200799999,32118231.692469,84340.0,4728.866,17378305.464012,0
2025-01-06 22:00:00,3667.17,3683.67,3667.0,3678.52,5738.7596,1736204399999,21094114.574884,38669.0,3161.8658,11621251.224928,0
2025-01-06 23:00:00,3678.52,3687.74,3668.69,3687.45,5310.0838,1736207999999,19530685.453684,66234.0,2730.3038,10041128.650348,0
2025-01-07 00:00:00,3687.44,3693.67,3673.04,3675.14,9549.757,1736211599999,35163808.735864,89815.0,4812.472,17718374.007358,0
2025-01-07 01:00:00,3675.14,3696.27,3663.0,3694.55,7285.253,1736215199999,26818823.362138,65027.0,3748.2259,13801448.307064,0
2025-01-07 02:00:00,3694.55,3700.86,3676.0,3678.07,5392.2517,1736218799999,19891342.981243,57925.0,2644.8766,9756997.089789,0
2025-01-07 03:00:00,3678.07,3688.68,3674.24,3682.25,5464.8177,1736222399999,20120780.419674,57555.0,2693.1776,9915481.236735,0
2025-01-07 04:00:00,3682.25,3685.92,3673.51,3673.52,3573.3921,1736225999999,13151537.126734,26599.0,1628.0836,5992703.18133,0
2025-01-07 05:00:00,3673.51,3676.91,3659.0,3669.38,7338.6124,1736229599999,26918064.239718,58074.0,3217.7755,11804546.512616,0
2025-01-07 06:00:00,3669.37,3675.52,3664.43,3672.6,4213.4243,1736233199999,15467680.098915,36099.0,2298.2649,8436870.730389,0
2025-01-07 07:00:00,3672.61,3680.0,3662.8,3667.77,5648.3919,1736236799999,20731827.447113,39628.0,2085.675,7657499.786817,0
2025-01-07 08:00:00,3667.78,3679.27,3660.33,3674.63,6959.3098,1736240399999,25536573.036721,42894.0,3781.4342,13876467.083798,0
2025-01-07 09:00:00,3674.63,3676.74,3652.8,3661.09,8630.073,1736243999999,31622523.51361,61164.0,3669.6206,13445770.598594,0
2025-01-07 10:00:00,3661.08,3665.31,3651.54,3657.61,6950.9515,1736247599999,25427550.564331,48564.0,3500.8673,12806923.534675,0
2025-01-07 11:00:00,3657.6,3658.59,3625.55,3639.27,15576.5266,1736251199999,56696837.710074,109315.0,6886.6614,25073009.473555,0
2025-01-07 12:00:00,3639.28,3643.16,3626.07,3633.42,9322.2855,1736254799999,33877986.622234,78409.0,4472.3388,16254272.398189,0
2025-01-07 13:00:00,3633.42,3645.95,3631.0,3636.0,11886.0966,1736258399999,43260478.804036,64651.0,7829.6513,28500799.065566,0
2025-01-07 14:00:00,3636.0,3642.0,3532.41,3568.75,40590.9625,1736261999999,146297934.702701,233928.0,17036.7863,61425160.3411,0
2025-01-07 15:00:00,3568.75,3582.4,3413.81,3462.64,175958.0091,1736265599999,615865162.755811,827059.0,81336.5735,284739958.110649,0
2025-01-07 16:00:00,3462.65,3491.7,3448.74,3458.06,39325.1035,1736269199999,136394736.948637,259636.0,17938.9839,62232132.632205,0
2025-01-07 17:00:00,3458.07,3470.28,3420.0,3442.55,32622.0802,1736272799999,112498612.028883,242229.0,13999.3488,48277614.74299,0
2025-01-07 18:00:00,3442.56,3458.96,3413.11,3421.82,24724.3267,1736276399999,84817231.555188,211603.0,12402.5168,42550900.409236,0
2025-01-07 19:00:00,3421.82,3438.01,3372.71,3385.67,40578.2809,1736279999999,138166848.282968,271316.0,18464.399,62869480.468851,0
2025-01-07 20:00:00,3385.68,3400.9,3364.85,3396.62,29685.6682,1736283599999,100444389.060042,289201.0,14817.2498,50141713.789097,0
2025-01-07 21:00:00,3396.61,3414.04,3361.77,3363.32,23011.093,1736287199999,78009604.366066,150231.0,10985.7861,37259850.552198,0
2025-01-07 22:00:00,3363.31,3397.67,3356.31,3396.7,15975.0119,1736290799999,53969985.423674,117416.0,8296.5757,28034834.171164,0
2025-01-07 23:00:00,3396.7,3396.7,3374.67,3381.31,11281.6083,1736294399999,38168436.371641,100363.0,6006.1056,20320467.796844,0
2025-01-08 00:00:00,3381.31,3415.1,3378.23,3411.71,16300.7594,1736297999999,55460594.051392,112972.0,8967.4856,30508980.250366,0
2025-01-08 01:00:00,3411.71,3411.72,3375.01,3391.32,12559.7522,1736301599999,42609057.641289,106228.0,5394.7418,18295641.101944,0
2025-01-08 02:00:00,3391.32,3404.78,3382.73,3382.9,11179.4043,1736305199999,37948555.015068,113700.0,4768.2939,16186886.144534,0
2025-01-08 03:00:00,3382.9,3387.94,3343.22,3360.31,31992.3981,1736308799999,107603979.313773,254129.0,13119.1372,44137702.649971,0
2025-01-08 04:00:00,3360.31,3373.14,3342.76,3348.12,19029.7933,1736312399999,63840126.587048,162818.0,7319.4161,24556660.79359,0
2025-01-08 05:00:00,3348.12,3373.0,3336.95,3351.41,18943.3303,1736315999999,63550481.553762,130132.0,8674.665,29102924.837494,0
2025-01-08 06:00:00,3351.41,3362.37,3307.1,3308.77,35109.8738,1736319599999,116873180.663282,200427.0,14814.201,49331900.022433,0
2025-01-08 07:00:00,3308.77,3359.37,3306.41,3354.59,23788.447,1736323199999,79366441.378957,138165.0,14022.3226,46802777.151601,0
2025-01-08 08:00:00,3354.59,3376.85,3351.01,3366.14,17986.478,1736326799999,60520668.730795,110457.0,10481.2474,35264998.336949,0
2025-01-08 09:00:00,3366.13,3374.28,3346.2,3347.48,11564.1915,1736330399999,38883093.107211,81558.0,5709.506,19199589.548275,0
2025-01-08 10:00:00,3347.48,3373.37,3346.91,3362.45,9384.1924,1736333999999,31536717.132319,77975.0,4559.543,15324624.482555,0
2025-01-08 11:00:00,3362.45,3367.81,3323.0,3349.79,17172.4943,1736337599999,57394344.385535,150476.0,8107.5812,27105468.666694,0
2025-01-08 12:00:00,3349.78,3360.91,3338.83,3339.62,11019.1562,1736341199999,36915943.809577,139554.0,5571.6444,18668204.338991,0
2025-01-08 13:00:00,3339.61,3366.54,3339.61,3358.25,21452.5986,1736344799999,72056339.712413,164285.0,10062.2788,33794367.073967,0
2025-01-08 14:00:00,3358.25,3381.6,3347.66,3369.53,36293.0925,1736348399999,122026959.229041,263527.0,16070.4602,54043248.885345,0
2025-01-08 15:00:00,3369.54,3386.36,3332.55,3346.73,41700.7057,1736351999999,139726786.191297,253688.0,17033.13,57116048.423953,0
2025-01-08 16:00:00,3346.72,3347.68,3311.71,3314.03,26561.8171,1736355599999,88472811.743745,193013.0,12108.8555,40338795.624144,0
2025-01-08 17:00:00,3314.03,3320.1,3208.2,3263.06,114192.1444,1736359199999,371881126.744039,527873.0,51131.8003,166332875.257512,0
2025-01-08 18:00:00,3263.06,3330.98,3259.1,3282.83,39039.0985,1736362799999,128593286.993595,251690.0,19919.8634,65615857.565443,0
2025-01-08 19:00:00,3282.84,3310.0,3272.05,3280.68,22809.3997,1736366399999,75064020.226685,114444.0,11072.2093,36446518.74574,0
2025-01-08 20:00:00,3280.68,3292.14,3266.08,3285.68,11729.2775,1736369999999,38472939.832013,68807.0,5477.6619,17968037.352408,0
2025-01-08 21:00:00,3285.68,3305.31,3270.0,3299.35,15413.6005,1736373599999,50740172.4198,70619.0,9313.2107,30671362.991318,0
2025-01-08 22:00:00,3299.35,3334.15,3299.01,3333.14,13115.6852,1736377199999,43524126.16925,47701.0,8381.541,27820213.820345,0
2025-01-08 23:00:00,3333.13,3334.8,3316.67,3327.29,6412.2722,1736380799999,21320435.024773,31959.0,3496.4306,11626094.352807,0
2025-01-09 00:00:00,3327.29,3343.2,3318.21,3342.2,7581.3299,1736384399999,25236089.684406,63886.0,4365.8084,14531299.558996,0
2025-01-09 01:00:00,3342.2,3357.27,3335.54,3345.96,9720.2156,1736387999999,32546428.759025,89521.0,5110.9269,17111155.01117,0
2025-01-09 02:00:00,3345.96,3351.22,3306.5,3341.18,25042.5614,1736391599999,83346190.905862,194588.0,12060.4678,40134892.570939,0
2025-01-09 03:00:00,3341.19,3342.49,3317.19,3324.74,9884.4092,1736395199999,32874719.020403,73525.0,4576.0412,15219860.810658,0
2025-01-09 04:00:00,3324.71,3343.23,3312.13,3340.3,9291.5614,1736398799999,30882460.028657,68615.0,4195.2076,13947082.242309,0
2025-01-09 05:00:00,3340.3,3343.36,3325.06,3328.87,8953.9185,1736402399999,29870222.236804,69973.0,4582.2409,15293907.718131,0
2025-01-09 06:00:00,3328.86,3334.99,3315.26,3316.21,9212.1338,1736405999999,30630731.766148,62699.0,4756.8717,15820979.1093,0
2025-01-09 07:00:00,3316.21,3324.43,3281.96,3288.71,21420.9516,1736409599999,70630064.518425,135959.0,8461.2965,27899686.033682,0
2025-01-09 08:00:00,3288.71,3327.2,3265.77,3309.91,28998.0043,1736413199999,95536368.231188,163993.0,15062.8271,49642848.758912,0
2025-01-09 09:00:00,3309.92,3327.75,3306.93,3318.1,13185.9131,1736416799999,43781672.528913,91789.0,7308.2648,24265948.603701,0
2025-01-09 10:00:00,3318.11,3322.11,3284.88,3311.56,16748.1018,1736420399999,55341837.851952,111750.0,7039.3322,23261423.40744,0
2025-01-09 11:00:00,3311.57,3326.72,3293.5,3301.41,9477.9267,1736423999999,31368057.837962,121461.0,4142.7224,13711588.673424,0
2025-01-09 12:00:00,3301.41,3310.31,3280.86,3296.2,10210.5769,1736427599999,33673251.946826,115699.0,4496.7987,14831239.274824,0
2025-01-09 13:00:00,3296.21,3298.99,3213.0,3221.04,45027.4256,1736431199999,146436685.810021,293491.0,18238.991,59321572.301157,0
2025-01-09 14:00:00,3221.04,3253.2,3210.28,3251.3,41712.5213,1736434799999,134934466.347283,292323.0,21850.1231,70693382.938483,0
2025-01-09 15:00:00,3251.3,3337.0,3244.29,3320.58,32545.3779,1736438399999,107188691.455494,232673.0,18137.5732,59742439.7378,0
2025-01-09 16:00:00,3320.57,3327.91,3288.01,3302.76,24390.6587,1736441999999,80696966.529321,144178.0,12273.2609,40603896.405523,0
2025-01-09 17:00:00,3302.75,3304.4,3235.8,3250.48,25390.063,1736445599999,82941160.031268,223111.0,11286.8346,36867189.835772,0
2025-01-09 18:00:00,3250.46,3270.35,3245.63,3260.16,14587.1581,1736449199999,47540148.421184,132404.0,8095.0134,26383686.98351,0
2025-01-09 19:00:00,3260.17,3268.79,3190.82,3195.63,36953.3121,1736452799999,119075739.701963,197256.0,15342.6093,49467112.998047,0
2025-01-09 20:00:00,3195.63,3214.4,3158.0,3195.55,54616.7903,1736456399999,173904423.620454,400109.0,24549.9192,78180681.381598,0
2025-01-09 21:00:00,3195.55,3226.29,3190.21,3207.43,16850.589,1736459999999,54088112.412695,167684.0,8477.1296,27211014.80804,0
2025-01-09 22:00:00,3207.43,3239.59,3187.58,3224.24,20748.2553,1736463599999,66590528.813094,125824.0,8369.8744,26900215.203252,0
2025-01-09 23:00:00,3224.23,3233.33,3209.99,3219.2,9268.6692,1736467199999,29843661.25502,113378.0,5013.5997,16142005.716011,0
2025-01-10 00:00:00,3219.2,3233.79,3214.11,3222.98,8720.494,1736470799999,28111749.906287,119566.0,4346.1606,14011343.18228,0
